52178.886,-1635.0454
54226.471,-3632.9713
51103.044,-5878.7258
47156.169,-6100.6055
43907.234,-4314.297
42218.951,-1185.4266
42608.889,1968.3139
44545.814,4105.7346
47017.03,4585.4617
49173.606,3402.3025
49999.667,1274.9014
49404.866,-798.31911
47700.926,-2202.7478
45705.542,-2338.1381
44173.419,-1392.7091
43586.737,-32.284005
43911.644,1130.1782
44829.253,1540.6696
45609.845,1095.5342
45813.987,93.004319
45276.139,-1004.7173
44087.632,-1551.6506
42788.606,-1293.8457
41871.23,-459.511
41561.774,730.80561
42081.963,1686.9818
43035.863,2068.3686
44055.485,1624.4426
44585.004,630.64216
44415.319,-581.10336
43595.813,-1644.0875
42369.653,-2101.972
41046.861,-1870.2158
40082.03,-1159.0255
39634.079,-137.16029
39792.568,821.33281
40351.534,1501.5245
41124.526,1565.6594
41726.397,1173.9431
42104.521,485.36515
41935.636,-364.53166
41264.138,-1116.3228
40427.688,-1470.0042
39451.549,-1361.7633
38636.719,-915.52324
38230.468,-196.13401
38190.979,515.65019
38531.435,1035.5189
39075.478,1236.1318
39573.98,908.53079
39764.131,299.46354
39513.713,-431.04331
38887.023,-970.74728
37989.774,-1132.4077
37089.689,-831.3673
36554.29,-207.90957
36498.683,526.53269
36839.782,1052.2791
37327.159,1159.7486
37775.473,774.76787
37824.095,116.21828
37377.958,-567.43982
36634.533,-899.30275
35778.281,-849.47642
35032.821,-402.06529
34799.227,305.87827
35032.271,917.01183
35578.851,1138.4065
36081.427,887.13697
36241.347,242.84525
35964.043,-456.06599
35276.641,-1008.2334
34357.877,-1024.5718
33620.246,-669.0482
33202.272,55.401027
33373.276,739.83421
33842.223,1077.9016
34373.788,938.71332
34747.937,360.45239
34593.825,-332.75912
34036.7,-1009.5082
33116.893,-1211.5445
32250.784,-915.12103
31764.985,-223.78412
31681.556,565.77361
32115.256,1117.1212
32752.358,1218.9767
33310.559,842.05038
33488.377,147.57372
33186.055,-621.63329
32556.86,-1180.8678
31638.587,-1277.0364
30850.559,-904.60265
30411.792,-319.56249
30327.887,364.8515
30629.232,823.22032
31059.454,982.50985
31378.624,669.9036
31538.071,230.02606
31305.018,-188.22783
30912.785,-454.71268
30350.867,-522.80884
29949.605,-425.57131
29627.046,-103.78065
29549.515,170.79066
29654.152,244.33897
29698.698,258.13313
29663.156,52.85803
29496.429,-84.671037
29147.117,-183.40645
28862.721,-172.95784
28615.668,-30.127371
28476.646,170.45789
28440.147,333.371
28509.235,377.30034
28589.016,334.5133
28629.822,136.63273
28470.11,-123.98952
28260.79,-278.39858
27892.484,-435.61017
27545.074,-380.85704
27190.842,-309.82215
26922.135,-63.920566
26856.637,173.44262
26864.728,321.20749
26945.366,423.85055
27050.286,366.00804
27102.037,206.77673
26993.746,-25.138113
26856.293,-241.44712
26537.141,-322.88409
26197.814,-330.00719
25945.567,-247.33719
25720.929,-122.70179
25675.176,106.6825
25652.95,206.94619
25711.702,243.51349
25725.901,183.59797
25715.543,102.69202
25602.215,-27.01642
25380.456,-138.56803
25171.723,-216.66809
24918.638,-192.93696
24679.537,-97.824692
24567.514,-5.1974249
24556.321,55.290277
24476.639,96.217231
24443.042,110.92821
24411.168,18.583223
24193.122,-55.384932
24012.467,-106.77261
23830.862,-96.777788
23746.934,-35.28676
23588.918,69.820819
23549.065,106.4977
23539.295,136.13199
23539.261,62.119977
23441.222,40.511818
23288.898,-76.58851
23104.812,-112.68834
22905.907,-98.022155
22708.918,-119.00016
22540.394,-17.500956
22460.912,103.42948
22437.878,156.77423
22400.203,117.7018
22427.124,90.546626
22359.156,37.554806
22146.962,-56.597202
22033.505,-150.55156
21835.267,-104.31783
21692.998,-38.166149
21524.978,-9.1102446
21452.933,115.6084
21419.149,125.18187
21397.798,78.472918
21307.575,72.15095
21306.127,-10.002507
21135.791,-60.613733
21009.438,-50.733288
20907.494,-71.703787
20717.644,-90.930732
20667.117,-22.939758
20550.825,21.420434
20486.535,40.415461
20407.023,46.706526
20297.137,-20.852662
20249.151,-48.304579
20094.027,-51.523076
20028.922,-100.27066
19857.556,-36.539361
19812.777,-11.852433
19667.19,0.2627848
19629.486,-19.088865
19507.654,60.588843
19426.842,27.928241
19388.222,-3.337426
19305.26,39.385229
19231.274,27.954751
19065.654,36.645596
18958.037,18.317
18875.073,-34.0478
18843.321,-14.37249
18710.606,2.3751128
18661.203,16.94013
18579.144,38.274618
18507.106,13.218859
18427.5,-24.827785
18330.772,-37.536471
18197.204,-60.553936
18071.953,-17.14808
18015.239,34.523071
17923.547,-15.542536
17809.182,44.814157
17744.084,28.926288
17711.991,68.679442
17609.285,57.768883
17577.033,-5.8137024
17464.649,29.349194
17416.936,-22.84084
17311.834,1.4726786
17228.063,2.9440221
17132.333,-25.555337
17005.024,-25.246792
16990.994,50.147156
16905.967,32.860901
16837.261,7.3015865
16775.907,-16.248555
16649.784,-13.64762
16543.008,12.767432
16497.251,-5.6044975
16431.593,-27.837969
16320.311,-51.545827
16270.253,30.304074
16139.331,-1.2567771
16096.71,-34.941023
16036.713,21.628563
15917.431,2.6706961
15910.944,-1.9045048
15778.589,-32.079837
15761.516,13.071662
15684.995,-5.8782885
15540.671,33.067097
15468.223,43.981396
15437.26,-34.521799
15367.012,43.823325
15302.637,11.002172
15216.835,6.8918063
15133.145,-36.839923
15074.794,23.180469
14994.838,6.4312791
14909.418,10.381778
14852.257,22.566247
14825.342,27.319408
14717.706,50.314603
14674.008,18.690007
14622.128,-26.79779
14560.023,1.867842
14445.933,20.125211
14384.393,-34.010105
14324.046,-34.761069
14213.566,4.6745519
14165.088,28.452942
14067.048,7.3704955
14045.073,12.003398
13953.298,41.119682
13924.648,33.967883
13843.42,28.37677
13798.712,43.499571
13732.472,-6.1930277
13699.327,-43.757437
13584.987,-59.100784
13545.577,23.723179
13485.128,18.007856
13356.396,-2.2574212
13294.276,-1.0849311
13263.793,-42.723516
13191.28,27.323109
13153.687,30.078911
13104.185,-44.786533
13031.991,5.2666108
12954.022,-16.43509
12876.226,25.442893
12837.297,8.5548488
12778.385,-40.90294
12680.941,-12.048354
12644.164,30.085524
12624.011,-36.182629
12533.293,-18.594703
12485.686,37.203004
12467.713,23.082849
12324.058,-1.4371837
12328.746,33.500067
12241.708,22.196039
12208.281,31.228746
12119.167,15.410425
12130.346,-28.999781
12046.94,-32.063844
12022.48,-32.400962
11892.794,-58.809254
11877.623,-50.188838
11752.512,-52.933967
11753.445,-9.4362996
11651.601,21.927271
11645.11,27.324852
11532.384,-13.761728
11534.306,2.6773621
11486.41,-2.4064402
11426.014,4.5173383
11364.923,-1.5739247
11320.339,-6.4539392
11243.807,11.400841
11173.094,4.743993
11127.418,-4.5137393
11102.484,46.119246
11079.213,26.095308
10996.731,-5.7094319
10965.354,13.659975
10904.654,-16.770333
10850.473,-43.620639
10760.143,-18.029734
10722.44,-22.980255
10660.914,6.2353389
10658.022,-28.039943
10577.786,-43.229036
10577.142,-26.920289
10505.395,-21.549432
10448.87,-2.717022
10428.496,-50.783446
10345.446,0.9967388
10279.055,-13.037066
10251.811,11.58445
10181.59,-15.033354
10156.541,29.602968
10071.111,38.188625
10023.525,4.2380833
10032.169,16.493613
9933.7199,35.690889
9943.8877,15.255642
9897.3436,26.403957
9841.5005,7.1773209
9771.7373,22.168037
9704.7576,5.5558917
9693.2488,4.8824136
9660.3807,1.1319732
9562.8477,-5.7464394
9521.2153,-49.676624
9458.014,23.973639
9477.6766,-32.44669
9433.384,-5.1452758
9316.3322,-17.515776
9326.1491,-9.5854954
9240.968,37.614734
9272.6055,-15.818105
9245.3174,-18.449993
9207.115,7.2979349
9134.0019,21.892639
9062.1619,-2.6163899
9059.3007,-44.610433
8958.0843,-11.746716
8901.9007,-30.564885
8883.3222,-20.257118
8833.1271,23.793289
8851.3256,-19.546482
8821.612,-26.261247
8734.9058,-44.38818
8667.219,-35.687426
8631.9452,4.1486953
8561.4016,-47.545497
8588.264,-24.384128
8472.0257,-24.075403
8471.6177,18.84
8464.551,-33.629221
8384.3881,-2.4250253
8350.7263,3.7936567
8303.4833,0.1989762
8307.0659,-15.854949
8225.996,34.62658
8174.2715,34.510221
8180.3771,-2.6025716
8120.7951,-24.082922
8110.3486,-13.476195
8079.2006,17.991629
8068.2209,-7.3909898
8002.9638,21.750247
7941.7731,-27.60292
7951.0213,-36.188363
7863.4655,-19.304902
7820.5439,0.7744697
7813.5759,-14.174838
7771.1301,-0.4267707
7716.0385,31.885458
7680.7754,45.770126
7658.1684,-9.3398258
7653.763,2.3638434
7552.6846,-4.974555
7571.6634,-42.433677
7475.2247,-40.09713
7480.0302,-12.525433
7465.4629,-19.20089
7375.6521,-17.769363
7351.9857,35.476632
7305.7681,-12.760956
7291.7217,-10.431875
7288.9452,-30.187601
7223.0332,-49.122614
7160.6739,7.4954682
7111.5215,-17.857766
7111.3217,-47.475328
7059.3375,34.260976
7087.6511,41.265334
7055.886,-18.627863
7000.5061,14.975041
7000.6024,38.378616
6898.1056,14.94159
6876.3184,-23.708229
6881.2872,11.204792
6822.154,-42.699326
6767.9905,9.2235704
6755.281,36.681398
6751.7202,12.574349
6676.4706,-9.8471248
6698.3998,-18.136913
6692.4168,30.917321
6658.3752,-4.0736858
6602.5083,12.844832
6531.673,-40.590197
6482.9529,36.241596
6465.299,-32.138171
6442.0401,-33.755306
6426.3463,23.31249
6388.1486,24.826786
6335.8737,47.233316
6307.8459,5.1858099
6294.1481,3.3103335
6283.6238,-5.2218311
6203.1887,26.512611
6190.5262,-19.814912
6139.9133,22.041236
6184.0461,-10.278975
6148.1482,39.346157
6077.1457,55.339623
6083.608,15.727577
6025.6558,-2.7573472
6007.2882,-25.572261
6003.7441,19.992394
5984.8318,-1.9179119
5907.6375,-12.28714
5857.8159,17.984903
5860.7264,18.304827
5882.3319,4.2209637
5784.4342,30.885635
5775.4938,23.419663
5750.0943,-20.355462
5788.2331,-39.820288
5684.7339,-17.653879
5694.1719,8.3699813
5667.1658,25.787868
5585.7247,-27.107235
5575.8387,10.367445
5558.0763,-2.989716
5544.6782,-34.332249
5540.2079,9.6060223
5459.4628,23.867931
5444.1959,-6.1517137
5414.0061,26.490085
5397.9764,3.3938048
5362.4197,26.631443
5336.3099,-1.2324941
5340.8489,-2.6466075
5287.5933,32.60528
5289.3245,17.700885
5283.9916,-6.9597274
5219.4247,33.38866
5226.3488,27.600909
5158.7178,-49.405332
5136.747,-17.623676
5160.8095,-12.065313
5154.9203,16.045155
5110.0169,21.338376
5075.9639,-23.21774
5067.8365,-25.020641
5054.752,-12.457436
5051.8079,-19.301428
4989.1513,10.73867
4912.2391,-42.020714
4940.0843,-46.232138
4887.7482,-24.687819
4856.3102,34.937526
4895.8115,55.487945
4797.4864,11.342905
4807.7299,42.641529
4832.0762,28.980037
4822.7752,18.36245
4745.3727,8.9473071
4715.207,-29.385106
4740.0086,-37.763114
4714.685,-21.699608
4640.7891,35.961721
4670.3557,31.002558
4652.7734,25.124372
4632.2913,3.8256775
4548.4799,11.407535
4526.0186,-34.382445
4509.6495,18.505995
4518.2409,-8.2364919
4474.6711,-9.6366554
4488.0717,6.1286941
4414.1753,4.1179331
4454.9068,39.600137
4429.4515,43.510782
4358.2267,-35.911055
4410.2752,30.221195
4347.8081,-39.759611
4307.8823,21.101154
4283.9517,3.0146327
4273.0375,28.88503
4250.5651,-38.725288
4281.5236,-27.582834
4240.7378,-10.917994
4221.82,1.1349903
4176.8562,-24.130786
4177.3421,6.908141
4166.0011,-52.745636
4084.3964,-46.505623
4100.8977,7.3107387
4053.6778,-0.5740863
4094.2611,35.03958
4043.7166,-17.661711
4061.4704,0.9132804
4047.9529,8.904893
3986.8782,-29.560364
3962.8167,-11.573408
3976.954,-8.1451305
3952.8251,43.084498
3943.1475,44.208937
3882.8584,11.664662
3866.9071,-28.344509
3850.2371,40.815039
3872.2811,41.124829
3798.9031,21.318212
3846.8345,41.916559
3763.1426,9.0186946
3759.6216,-12.23023
3739.935,-16.453224
3762.5626,12.03242
3729.9476,-4.0147784
3666.1094,-28.284359
3704.5318,26.661572
3638.3282,-11.1227
3635.3774,-36.268653
3670.2278,39.412716
3644.7786,-18.787729
3601.4014,-18.91452
3612.8967,19.094629
3528.1817,19.452486
3513.4424,-16.923186
3565.5248,38.160374
3517.4049,-35.431692
3517.6767,17.787613
3519.5356,-40.49794
3445.9914,6.5270273
3444.7298,22.745554
3417.0304,15.330945
3397.3071,-14.163104
3419.164,23.180888
3421.1428,31.209152
3329.0028,-6.5402837
3380.0093,3.2324066
3351.4561,22.096938
3290.8191,-44.648972
3309.3079,13.224961
3284.8329,-21.5695
3260.572,-9.0060961
3259.9652,29.503164
3281.3669,-2.2240104
3255.9168,23.611214
3243.1055,35.093401
3208.6679,21.530815
3173.2456,3.811174
3198.1715,-38.410626
3183.7811,6.976992
3164.8794,-8.7806379
3117.9044,1.1577757
3083.4099,-11.660631
3107.5674,-32.797019
3080.3976,41.728736
3077.6059,1.2605814
3035.5292,-29.859762
3033.2836,-2.9794332
2999.1771,20.481191
2997.5675,1.7786693
2981.9027,-36.952814
2973.9235,-37.823388
2932.2651,-10.930215
2935.5503,-41.00299
2939.1395,10.84824
2908.3787,39.113331
2891.5625,-31.83556
2871.2686,-0.8055752
2846.2033,40.759998
2829.2616,-29.206797
2818.8613,-3.373444
2854.5917,3.4114925
2828.241,-14.304216
2790.4937,0.2544355
2771.7049,-30.146266
2815.3001,23.71172
2786.3612,13.317231
2755.5249,32.290307
2722.2719,-15.101008
2739.97,-36.971482
2713.4307,-24.459071
2706.5309,-11.530116
2658.3929,33.580974
2690.0755,38.13247
2674.8936,1.9858918
2693.2977,-23.57269
2623.1161,25.502454
2631.15,-9.8313145
2586.5962,-3.7001557
2640.2169,-10.93423
2578.8075,15.612886
2581.0312,-19.049997
2537.5573,-37.187981
2603.5208,-5.9961829
2549.21,2.450803
2581.5512,-33.682207
2489.723,4.976614
2491.3885,-10.500929
2530.645,0.1251425
2476.4116,20.203647
2445.5652,-4.7282464
2487.713,24.46411
2454.095,-21.270401
2448.1105,-17.092646
2477.418,-24.443205
2402.626,-23.41273
2447.0673,-16.555414
2417.0254,-20.546101
2377.514,-8.2878937
2370.9394,20.81564
2325.2328,40.503057
2345.4075,23.966245
2337.2596,36.596151
2355.4907,-28.418154
2299.5163,-29.053889
2308.9606,26.555156
2263.1501,-3.6004718
2320.8598,-23.550855
2255.4439,-33.858485
2230.5981,1.2691878
2222.3653,-29.851175
2207.4171,15.437799
2228.5003,22.381707
2250.6671,2.0620272
2208.261,1.4006548
2214.3841,30.617907
2218.8019,33.07197
2143.0883,3.1684256
2179.1227,14.313824
2188.4056,-11.919254
2141.4553,38.227513
2153.6699,-36.050967
2099.3057,4.2650738
2143.6801,-9.1406925
2134.0843,40.181658
2103.1487,14.673386
2053.9541,-9.452209
2046.4032,-10.596168
2054.6901,14.929493
2101.1259,17.882586
2089.9599,5.3817994
2064.4775,-31.894732
2066.333,44.069555
2015.9259,-8.6035518
2013.2686,-35.590027
2029.8256,8.8693653
2015.3646,-19.252882
1965.2206,10.843358
1947.317,0.6853558
1964.5024,-8.4240131
1963.6295,-17.485851
1920.483,17.993017
1904.0145,-25.12057
1958.2445,4.3082887
1938.4929,7.7311448
1874.3702,18.26655
1871.7528,-13.59787
1854.4903,39.975308
1924.5983,23.253775
1903.2426,-19.025606
1826.312,-28.767602
1886.6269,27.562007
1834.1197,-22.828255
1802.8125,-0.9715921
1817.8623,-4.0250286
1809.4808,19.398708
1817.9032,-18.449329
1817.7966,13.612804
1827.2784,31.862545
1791.445,30.302351
1811.3082,-44.019522
1739.6397,0.8419326
1733.7479,18.806307
1717.9004,25.151595
1749.2242,-15.945357
1774.672,29.156172
1770.8609,-2.2479321
1736.0183,-23.06049
1676.4154,29.705877
1743.9978,-40.006419
1684.5109,-28.657902
1716.8935,42.489376
1694.1504,-20.722076
1661.4206,-31.685375
1712.1901,27.332899
1655.8842,-4.5411008
1680.2243,-18.374788
1626.7114,42.186755
1634.3746,-22.62566
1614.3149,6.4008332
1618.8615,-6.07581
1575.4328,7.1121259
1623.373,26.542905
1593.6689,-16.559017
1588.0343,-23.160425
1580.0218,-14.349041
1604.9573,-19.075573
1549.9938,-35.333352
1578.6529,41.47098
1592.9298,25.107754
1537.9419,8.6325413
1506.7446,7.329678
1551.0429,33.626009
1491.5232,41.949682
1547.657,12.300313
1485.8616,-6.5949449
1518.2283,42.100724
1540.6147,35.530078
1479.1841,36.673948
1453.1145,-37.258758
1463.577,-13.624278
1471.8266,13.77633
1481.2841,-2.7784491
1421.2817,-1.6113265
1442.6519,40.692128
1471.1504,4.1605138
1458.3853,-2.4870505
1388.2106,1.4394962
1411.7445,37.342341
1375.311,-37.376532
1431.6353,36.922957
1431.6652,-20.317276
1371.9076,-27.731935
1426.9568,23.695253
1399.6466,-26.499042
1384.3262,18.689079
1357.3081,39.074428
1404.0743,-40.985567
1338.8165,2.2671387
1348.1435,-32.212879
1323.969,-13.675557
1314.1875,-4.1714866
1343.335,-16.898511
1300.8683,-37.210777
1327.8322,22.899456
1292.8467,39.989441
1317.3102,-31.379084
1330.0383,38.297407
1329.4421,-19.3086
1264.7951,-10.204519
1247.22,-27.402641
1315.6044,-9.5276148
1254.0092,-21.432536
1224.1117,-13.060763
1255.7698,-26.941588
1288.6378,-0.5630045
1233.9954,28.126948
1204.6283,-31.971201
1244.3079,-9.4150338
1243.4028,-41.388607
1212.4277,-14.452684
1213.3248,14.289585
1240.4595,-25.468005
1208.04,-17.939705
1189.8315,-2.1732688
1178.79,37.363267
1158.9903,20.722
1210.7212,6.8688298
1205.0373,-13.398547
1207.7689,-12.051403
1159.667,4.7748631
1119.3693,-24.245836
1197.6687,11.264211
1169.3453,25.188383
1160.9361,24.493687
1098.4526,18.038632
1098.1907,-14.55723
1131.3977,-1.3855167
1152.2513,-43.078406
1103.0524,-8.5957104
1087.1716,-39.995433
1120.1096,42.282195
1129.6914,10.095538
1057.3383,18.494887
1095.9406,5.6217601
1087.9868,-35.785893
1103.8696,5.4981177
1094.3784,-21.320667
1064.8671,-6.1483281
1076.9783,-29.030595
1045.3658,-38.255833
1020.7121,-14.24631
1034.7675,-2.2944783
1050.4612,29.778747
1010.2944,-27.81733
1075.383,34.079362
1001.6826,9.2806829
1045.0324,-23.882657
1035.846,-13.426095
980.79509,25.651782
1048.7212,-6.7223409
964.23183,10.303947
1002.9974,22.423377
964.74293,31.216665
1032.3439,-17.454573
1002.7822,21.416684
1018.8018,18.673752
1000.8489,17.856986
972.915,39.596026
943.01541,3.4802321
987.11359,24.069203
995.32504,-0.7225288
934.16118,-24.071492
939.38523,-28.311327
925.60814,21.799041
966.73005,-11.751559
938.50075,-30.920731
921.13685,-38.215779
972.19777,-2.5443004
920.10473,25.362949
954.61471,27.770823
911.88532,-37.293966
933.9377,-11.444036
911.82934,-24.216031
932.39477,16.43994
921.17727,21.911814
857.71248,-11.187193
895.04075,11.156209
921.21933,35.074414
867.4719,-0.24644
873.35263,-38.187663
908.78459,33.871857
846.47758,35.737264
905.08082,8.8625593
883.71376,-11.742654
889.49952,-12.201503
828.62012,11.257555
881.62578,-1.0447189
869.64437,0.4404532
815.78484,20.487521
808.3897,37.71355
859.04959,-5.9527085
823.70486,22.758515
831.85953,-8.8931692
796.45665,-19.85283
824.34469,33.846476
780.97949,28.360574
809.92599,29.017573
765.1817,9.9210217
766.36875,-3.4681181
801.47191,-5.2949998
783.15294,39.467907
796.04028,13.205045
765.75989,13.096053
825.2228,23.168142
782.97171,34.039889
795.48374,-23.319893
766.10004,-40.43927
753.53455,-43.11237
772.18524,-30.239711
801.00706,41.095044
732.07925,-15.134677
739.83512,27.966846
722.90432,-25.292851
710.2814,-5.2228455
719.80067,-0.6767735
752.4587,14.202132
762.75473,36.469272
705.64339,28.452756
752.8232,-14.050378
746.85944,30.719823
724.70683,34.363198
755.58652,-8.4834072
714.40442,24.726082
747.35777,-25.361772
752.08871,23.765656
674.4771,-20.495951
692.69187,-39.210474
729.17642,-9.5650031
686.25721,35.877563
719.12632,-3.53261
683.70426,-0.8835464
691.89982,-13.624704
728.05228,39.08869
678.60497,40.160589
718.1649,-40.861787
634.08232,-16.035132
673.45952,-32.693704
661.85105,-7.6603107
692.45048,-1.8321719
645.42725,-27.029764
638.33635,37.091087
664.85636,41.639031
675.2529,-30.843821
635.02325,-38.772299
640.01533,-26.996612
650.51886,23.922265
614.50836,-42.737025
602.72297,-0.7239816
637.69211,31.988729
640.13606,-16.672522
660.06978,-21.175815
667.92965,13.806895
624.86253,35.935025
620.04809,-38.975997
604.19073,-30.823875
580.88593,19.218488
627.9327,-6.5455405
600.77343,37.088268
571.32748,-39.542935
641.21339,32.974675
610.40938,6.838889
617.81227,-35.079056
633.73573,-5.6539459
583.05113,17.921471
609.29738,-10.788679
626.22901,-26.556648
540.3705,-13.534724
592.40009,13.565091
588.97564,23.936971
553.13259,29.460194
590.63176,-17.945062
580.35371,34.163166
611.09144,36.883107
594.11222,-29.95091
551.92654,-41.737308
584.22756,15.382268
545.51286,21.229362
532.6433,17.791092
561.66266,14.563716
570.90924,-7.2980109
572.28818,13.086416
565.4237,-24.08013
544.59811,30.069345
524.0532,36.151288
502.36795,-15.730071
545.80938,15.100253
542.54767,18.831506
492.76488,-40.878931
494.88963,-33.237607
506.13203,-10.899078
496.7412,-5.971849
484.17159,17.397332
477.75273,12.177642
526.95435,-27.619509
492.10018,-32.928832
532.02399,7.9877775
470.70183,20.36404
502.79611,29.678951
541.58417,-9.4696486
499.59341,41.467689
532.69335,28.440984
506.81078,-34.12601
533.31504,8.5961062
477.58601,-30.655708
505.91531,-7.5237776
488.90383,-16.1415
485.82992,-22.727673
507.0005,25.717149
449.4252,34.493134
481.97069,4.4160438
475.7418,-30.64062
482.9727,25.434417
448.91999,-18.994167
472.68154,24.029032
423.9276,9.1571551
499.76864,28.230299
492.46053,-4.7505279
457.83928,8.695925
433.46972,-13.751849
498.15697,-10.464593
428.59563,39.961349
447.72452,7.4209271
416.35818,5.1960699
406.06048,-18.834691
440.02701,-37.699372
421.10114,0.1952172
442.50448,-3.8621222
464.25717,-3.2126826
407.54752,18.117829
409.81775,36.96137
409.68432,37.968891
458.89393,37.18253
417.01389,-17.995853
409.7723,-4.9247614
450.79965,26.511676
409.09304,32.467804
430.51215,34.992281
392.88276,38.38401
412.50955,7.5046017
418.76977,-30.931686
453.90861,-10.741816
372.48008,27.314522
387.03908,34.658567
400.03273,-31.186717
438.71558,9.4597719
441.78593,-26.660179
433.75782,26.481743
411.97339,29.37545
387.68549,19.220116
381.0468,18.90091
393.09467,-22.787811
362.0487,18.16243
405.80994,15.175689
363.37412,-0.8808514
417.1509,23.849802
392.59068,31.287277
